pct_ingreso;edad;estado_credito_N;antiguedad_empleado;importe_solicitado;duracion_credito;situacion_vivienda;ingresos;objetivo_credito;tasa_interes;estado_credito;falta_pago
20_a_40;25_a_30;P;5_a_10;25000;3;ALQUILER;92000;MEJORAS_HOGAR;12.69;0;N
20_a_40;menor_25;P;menor_5;25000;4;ALQUILER;92000;INVERSIONES;12.73;0;Y
20_a_40;menor_25;P;menor_5;25000;4;ALQUILER;93600;INVERSIONES;15.21;0;N
hasta_20;menor_25;P;menor_5;1750;3;HIPOTECA;15000;SALUD;12.68;0;Y
20_a_40;menor_25;C;menor_5;25000;4;ALQUILER;70550;SALUD;19.04;1;Y
20_a_40;25_a_30;C;menor_5;25000;3;ALQUILER;83800;PAGO_DEUDAS;15.95;1;Y
hasta_20;25_a_30;P;menor_5;2600;4;HIPOTECA;175000;INVERSIONES;8.9;0;N
hasta_20;25_a_30;P;mayor_10;8000;2;HIPOTECA;175000;MEJORAS_HOGAR;7.9;0;N
hasta_20;menor_25;P;5_a_10;18000;2;HIPOTECA;175000;EDUCACIÓN;;0;N
hasta_20;menor_25;P;5_a_10;21000;3;HIPOTECA;175000;PERSONAL;11.99;0;N
20_a_40;menor_25;C;5_a_10;4000;4;PROPIA;15000;PAGO_DEUDAS;13.98;1;N
20_a_40;menor_25;C;5_a_10;4600;2;PROPIA;15000;INVERSIONES;10.99;1;N
20_a_40;menor_25;C;5_a_10;25000;2;ALQUILER;88000;PAGO_DEUDAS;15.58;1;Y
20_a_40;25_a_30;C;menor_5;25000;2;ALQUILER;74800;SALUD;10.99;1;N
20_a_40;25_a_30;C;menor_5;25000;4;ALQUILER;88000;INVERSIONES;14.96;1;N
hasta_20;25_a_30;P;menor_5;1750;4;PROPIA;15000;MEJORAS_HOGAR;15.31;0;Y
20_a_40;25_a_30;C;menor_5;25000;3;ALQUILER;88000;INVERSIONES;15.65;1;N
20_a_40;25_a_30;P;menor_5;25000;4;ALQUILER;100000;INVERSIONES;9.33;0;N
20_a_40;menor_25;C;menor_5;3600;4;HIPOTECA;15000;PERSONAL;13.47;1;N
20_a_40;menor_25;P;5_a_10;25000;3;ALQUILER;102400;PERSONAL;10.36;0;N
20_a_40;menor_25;C;menor_5;25000;4;ALQUILER;92000;MEJORAS_HOGAR;16.77;1;Y
20_a_40;menor_25;C;menor_5;25000;2;ALQUILER;93000;PAGO_DEUDAS;14.59;1;Y
hasta_20;menor_25;P;5_a_10;3500;2;ALQUILER;175000;INVERSIONES;11.91;0;Y
hasta_20;menor_25;P;menor_5;7200;3;HIPOTECA;175000;EDUCACIÓN;8.38;0;N
hasta_20;25_a_30;P;5_a_10;9000;3;ALQUILER;174708;INVERSIONES;10.59;0;N
hasta_20;25_a_30;P;menor_5;8800;3;HIPOTECA;174000;PAGO_DEUDAS;14.27;0;N
hasta_20;25_a_30;P;5_a_10;12000;4;ALQUILER;174000;PAGO_DEUDAS;12.53;0;N
hasta_20;25_a_30;C;5_a_10;25000;3;HIPOTECA;162000;PAGO_DEUDAS;16.0;1;Y
hasta_20;25_a_30;P;mayor_10;10000;4;HIPOTECA;173467;INVERSIONES;11.71;0;N
20_a_40;menor_25;C;menor_5;3175;3;PROPIA;15000;MEJORAS_HOGAR;11.54;1;Y
20_a_40;25_a_30;C;menor_5;25000;4;ALQUILER;96000;MEJORAS_HOGAR;15.68;1;Y
hasta_20;menor_25;P;menor_5;1500;2;HIPOTECA;15120;EDUCACIÓN;10.59;0;N
20_a_40;menor_25;C;5_a_10;25000;2;ALQUILER;97908;MEJORAS_HOGAR;12.61;1;Y
20_a_40;25_a_30;P;menor_5;25000;2;ALQUILER;110000;PERSONAL;;0;Y
hasta_20;menor_25;C;5_a_10;2800;3;HIPOTECA;15204;PERSONAL;8.49;1;N
hasta_20;25_a_30;C;menor_5;30000;4;ALQUILER;159600;PERSONAL;17.27;1;Y
hasta_20;menor_25;P;5_a_10;18000;4;ALQUILER;171500;PAGO_DEUDAS;8.9;0;N
hasta_20;25_a_30;P;menor_5;10000;4;HIPOTECA;170004;SALUD;11.11;0;N
hasta_20;menor_25;C;menor_5;25000;2;ALQUILER;158004;MEJORAS_HOGAR;14.59;1;Y
hasta_20;25_a_30;P;menor_5;13000;3;ALQUILER;170000;INVERSIONES;12.42;0;N
20_a_40;menor_25;C;menor_5;25000;2;ALQUILER;83300;SALUD;;1;N
20_a_40;menor_25;P;5_a_10;25000;2;ALQUILER;110000;MEJORAS_HOGAR;15.7;0;Y
hasta_20;menor_25;C;5_a_10;2500;3;PROPIA;15360;MEJORAS_HOGAR;12.53;1;N
hasta_20;25_a_30;C;menor_5;5000;2;ALQUILER;134300;SALUD;16.49;1;N
hasta_20;25_a_30;P;menor_5;20000;2;HIPOTECA;170000;EDUCACIÓN;7.49;0;N
20_a_40;menor_25;C;5_a_10;25000;2;ALQUILER;100580;PAGO_DEUDAS;14.96;1;Y
20_a_40;25_a_30;P;5_a_10;25000;4;ALQUILER;113000;SALUD;12.73;0;Y
20_a_40;menor_25;P;5_a_10;25000;4;ALQUILER;120000;EDUCACIÓN;10.65;0;N
20_a_40;25_a_30;P;5_a_10;25000;2;ALQUILER;120000;SALUD;10.74;0;N
20_a_40;menor_25;P;5_a_10;25000;2;ALQUILER;120000;EDUCACIÓN;9.99;0;N
20_a_40;menor_25;C;5_a_10;25000;2;ALQUILER;91800;SALUD;15.33;1;Y
hasta_20;menor_25;P;5_a_10;1000;4;PROPIA;15600;INVERSIONES;7.29;0;N
20_a_40;25_a_30;C;menor_5;25000;3;ALQUILER;108000;PERSONAL;15.05;1;N
hasta_20;25_a_30;P;5_a_10;25000;3;ALQUILER;129996;PERSONAL;10.75;0;N
hasta_20;menor_25;P;5_a_10;25000;2;ALQUILER;130000;EDUCACIÓN;16.02;0;Y
hasta_20;menor_25;P;5_a_10;25000;4;ALQUILER;130000;INVERSIONES;11.49;0;N
hasta_20;25_a_30;P;5_a_10;20000;4;PROPIA;170000;EDUCACIÓN;12.53;0;N
hasta_20;25_a_30;P;menor_5;12000;2;HIPOTECA;170000;INVERSIONES;13.57;0;Y
hasta_20;menor_25;P;menor_5;14000;3;ALQUILER;169000;PERSONAL;11.14;0;N
hasta_20;25_a_30;P;mayor_10;24250;3;ALQUILER;168750;SALUD;12.87;0;Y
hasta_20;menor_25;P;menor_5;20000;3;ALQUILER;168600;EDUCACIÓN;11.58;0;N
hasta_20;menor_25;P;5_a_10;1800;3;ALQUILER;168288;MEJORAS_HOGAR;11.12;0;N
20_a_40;25_a_30;P;menor_5;35000;2;HIPOTECA;168000;PERSONAL;10.65;0;N
hasta_20;menor_25;P;5_a_10;25000;2;ALQUILER;133300;PAGO_DEUDAS;10.37;0;N
20_a_40;menor_25;C;5_a_10;3300;4;PROPIA;15600;MEJORAS_HOGAR;6.39;1;N
hasta_20;menor_25;P;5_a_10;25000;3;ALQUILER;134000;PERSONAL;16.07;0;Y
hasta_20;25_a_30;P;5_a_10;25000;2;ALQUILER;134000;SALUD;10.62;0;N
20_a_40;25_a_30;C;menor_5;3200;2;PROPIA;15600;INVERSIONES;18.09;1;N
hasta_20;25_a_30;P;5_a_10;25000;4;ALQUILER;135000;EDUCACIÓN;11.36;0;N
hasta_20;25_a_30;P;mayor_10;25000;4;ALQUILER;135660;PAGO_DEUDAS;12.53;0;N
hasta_20;25_a_30;P;menor_5;25000;4;ALQUILER;145000;EDUCACIÓN;9.99;0;N
hasta_20;menor_25;P;5_a_10;25000;3;ALQUILER;150000;EDUCACIÓN;10.36;0;N
hasta_20;menor_25;P;menor_5;9600;3;HIPOTECA;165000;EDUCACIÓN;5.99;0;N
hasta_20;menor_25;C;5_a_10;24000;2;HIPOTECA;153000;PAGO_DEUDAS;15.62;1;Y
hasta_20;menor_25;P;5_a_10;20000;4;HIPOTECA;165000;PERSONAL;10.37;0;N
hasta_20;25_a_30;P;menor_5;25000;4;HIPOTECA;165000;MEJORAS_HOGAR;19.74;0;N
hasta_20;menor_25;P;5_a_10;20000;4;HIPOTECA;165000;EDUCACIÓN;6.91;0;N
20_a_40;menor_25;C;5_a_10;6000;2;PROPIA;16000;SALUD;7.9;1;N
hasta_20;menor_25;P;menor_5;2275;4;HIPOTECA;16000;PAGO_DEUDAS;13.06;0;Y
hasta_20;menor_25;P;5_a_10;2000;3;PROPIA;16000;PERSONAL;6.39;0;N
hasta_20;menor_25;C;menor_5;25000;3;ALQUILER;148000;PAGO_DEUDAS;14.93;1;N
20_a_40;menor_25;C;menor_5;5600;4;HIPOTECA;16000;SALUD;12.84;1;N
20_a_40;menor_25;C;menor_5;3625;2;PROPIA;16020;INVERSIONES;17.14;1;Y
20_a_40;menor_25;C;menor_5;5500;3;HIPOTECA;16094;INVERSIONES;7.14;1;N
hasta_20;25_a_30;P;menor_5;25000;2;ALQUILER;175000;PERSONAL;8.9;0;N
hasta_20;menor_25;P;5_a_10;2000;3;PROPIA;16200;PERSONAL;12.42;0;N
hasta_20;menor_25;P;5_a_10;25000;2;ALQUILER;185000;MEJORAS_HOGAR;12.68;0;Y
hasta_20;25_a_30;P;5_a_10;25000;2;ALQUILER;162000;PERSONAL;11.03;0;N
hasta_20;25_a_30;P;mayor_10;30000;4;ALQUILER;161000;INVERSIONES;7.9;0;N
20_a_40;menor_25;P;menor_5;35000;4;HIPOTECA;160000;SALUD;10.65;0;N
hasta_20;25_a_30;P;5_a_10;25000;4;ALQUILER;225000;INVERSIONES;11.86;0;N
20_a_40;25_a_30;C;menor_5;5000;4;PROPIA;16400;PERSONAL;8.94;1;N
20_a_40;menor_25;C;5_a_10;4375;4;PROPIA;16500;INVERSIONES;9.63;1;N
40_a_60;25_a_30;C;5_a_10;24750;3;ALQUILER;49500;PERSONAL;14.22;1;N
40_a_60;menor_25;C;5_a_10;24750;3;ALQUILER;60000;PAGO_DEUDAS;9.33;1;N
20_a_40;menor_25;P;5_a_10;24500;4;ALQUILER;84200;SALUD;13.85;0;N
hasta_20;menor_25;P;5_a_10;2000;2;HIPOTECA;16800;EDUCACIÓN;10.65;0;N
20_a_40;menor_25;P;5_a_10;24500;4;ALQUILER;92000;SALUD;11.46;0;N
20_a_40;menor_25;P;5_a_10;35000;2;HIPOTECA;160000;PERSONAL;7.66;0;N
hasta_20;menor_25;P;5_a_10;12000;4;HIPOTECA;160000;INVERSIONES;16.77;0;N
hasta_20;25_a_30;P;menor_5;12000;4;HIPOTECA;160000;PERSONAL;9.63;0;N
hasta_20;25_a_30;P;5_a_10;25000;4;ALQUILER;160000;PERSONAL;12.23;0;Y
hasta_20;25_a_30;C;menor_5;10000;4;HIPOTECA;125800;SALUD;14.09;1;N
40_a_60;25_a_30;C;menor_5;24250;4;ALQUILER;54000;PERSONAL;13.98;1;N
20_a_40;menor_25;C;menor_5;24250;4;ALQUILER;62500;EDUCACIÓN;10.62;1;N
20_a_40;menor_25;C;NA;3900;3;HIPOTECA;16800;PAGO_DEUDAS;;1;N
20_a_40;25_a_30;C;5_a_10;24250;4;ALQUILER;68400;PERSONAL;17.56;1;N
20_a_40;25_a_30;C;menor_5;24250;2;ALQUILER;56045;SALUD;14.96;1;N
20_a_40;menor_25;C;5_a_10;24250;2;ALQUILER;74000;PAGO_DEUDAS;15.65;1;Y
20_a_40;menor_25;C;5_a_10;24250;2;ALQUILER;65453;SALUD;15.7;1;N
20_a_40;menor_25;P;menor_5;24250;3;ALQUILER;89908;INVERSIONES;12.53;0;N
20_a_40;25_a_30;C;menor_5;24250;3;ALQUILER;78000;MEJORAS_HOGAR;17.56;1;Y
20_a_40;menor_25;P;menor_5;24250;2;ALQUILER;100000;PERSONAL;12.87;0;Y
20_a_40;menor_25;P;5_a_10;24250;2;ALQUILER;103000;PERSONAL;15.7;0;N
hasta_20;25_a_30;P;menor_5;9000;3;HIPOTECA;160000;EDUCACIÓN;;0;N
hasta_20;25_a_30;P;5_a_10;15000;4;PROPIA;160000;INVERSIONES;11.14;0;N
hasta_20;menor_25;P;menor_5;20000;3;HIPOTECA;160000;INVERSIONES;16.0;0;N
hasta_20;menor_25;P;menor_5;25000;2;HIPOTECA;160000;EDUCACIÓN;15.65;0;Y
hasta_20;25_a_30;P;menor_5;13750;4;HIPOTECA;160000;PAGO_DEUDAS;;0;N
hasta_20;menor_25;P;menor_5;15250;4;HIPOTECA;160000;INVERSIONES;15.31;0;Y
hasta_20;25_a_30;P;menor_5;20000;2;HIPOTECA;160000;INVERSIONES;13.47;0;Y
20_a_40;menor_25;C;menor_5;4750;2;HIPOTECA;16800;MEJORAS_HOGAR;13.85;1;Y
20_a_40;25_a_30;P;5_a_10;24250;3;ALQUILER;111996;PERSONAL;;0;N
20_a_40;menor_25;C;menor_5;6000;4;HIPOTECA;16800;INVERSIONES;10.39;1;N
20_a_40;25_a_30;P;menor_5;24250;2;ALQUILER;115200;MEJORAS_HOGAR;11.36;0;N
hasta_20;menor_25;P;menor_5;24250;3;ALQUILER;144000;EDUCACIÓN;11.83;0;N
hasta_20;menor_25;P;menor_5;24250;3;ALQUILER;287000;EDUCACIÓN;12.53;0;N
20_a_40;menor_25;C;menor_5;24150;3;ALQUILER;108000;MEJORAS_HOGAR;14.96;1;Y
40_a_60;menor_25;C;5_a_10;24000;3;ALQUILER;43000;PAGO_DEUDAS;13.85;1;Y
40_a_60;menor_25;C;menor_5;24000;4;ALQUILER;47004;INVERSIONES;11.58;1;N
40_a_60;menor_25;C;5_a_10;24000;2;ALQUILER;48000;INVERSIONES;16.29;1;Y
40_a_60;25_a_30;C;5_a_10;24000;3;ALQUILER;48000;SALUD;;1;N
40_a_60;menor_25;C;menor_5;24000;2;ALQUILER;44964;EDUCACIÓN;16.29;1;Y
40_a_60;25_a_30;C;NA;24000;2;ALQUILER;52000;PERSONAL;10.74;1;N
hasta_20;menor_25;P;NA;2250;3;HIPOTECA;17352;EDUCACIÓN;15.27;0;Y
40_a_60;menor_25;C;menor_5;24000;2;ALQUILER;47000;PERSONAL;17.8;1;N
hasta_20;menor_25;P;5_a_10;1000;2;HIPOTECA;17400;INVERSIONES;11.36;0;N
40_a_60;menor_25;C;menor_5;24000;4;ALQUILER;49000;SALUD;17.56;1;N
40_a_60;25_a_30;C;menor_5;24000;4;ALQUILER;60000;PERSONAL;7.9;1;N
40_a_60;25_a_30;C;menor_5;24000;4;ALQUILER;60000;PERSONAL;10.99;1;N
40_a_60;menor_25;C;menor_5;24000;3;ALQUILER;60000;PERSONAL;7.29;1;N
40_a_60;menor_25;C;5_a_10;24000;2;ALQUILER;60000;SALUD;10.75;1;N
20_a_40;25_a_30;C;5_a_10;24000;3;ALQUILER;62004;PAGO_DEUDAS;7.9;1;N
20_a_40;menor_25;C;menor_5;24000;2;ALQUILER;62400;EDUCACIÓN;14.84;1;N
20_a_40;25_a_30;C;mayor_10;24000;2;ALQUILER;65000;PAGO_DEUDAS;;1;N
20_a_40;menor_25;C;5_a_10;4975;3;HIPOTECA;17760;EDUCACIÓN;;1;Y
40_a_60;menor_25;C;5_a_10;24000;2;ALQUILER;59000;PAGO_DEUDAS;19.69;1;Y
20_a_40;menor_25;C;5_a_10;24000;4;ALQUILER;66000;INVERSIONES;;1;N
40_a_60;menor_25;C;menor_5;24000;4;ALQUILER;60000;INVERSIONES;14.96;1;N
20_a_40;25_a_30;C;5_a_10;24000;3;ALQUILER;66143;EDUCACIÓN;6.99;1;N
20_a_40;menor_25;C;menor_5;24000;4;ALQUILER;62250;PERSONAL;16.45;1;Y
20_a_40;menor_25;C;5_a_10;24000;4;ALQUILER;70000;EDUCACIÓN;10.99;1;N
20_a_40;menor_25;C;5_a_10;24000;2;ALQUILER;74000;PAGO_DEUDAS;10.99;1;N
hasta_20;menor_25;C;menor_5;3000;4;PROPIA;18000;PERSONAL;7.9;1;N
20_a_40;menor_25;C;5_a_10;24000;4;ALQUILER;75000;EDUCACIÓN;12.69;1;N
20_a_40;menor_25;C;5_a_10;24000;3;ALQUILER;75000;SALUD;10.37;1;N
20_a_40;menor_25;C;5_a_10;24000;3;ALQUILER;75000;MEJORAS_HOGAR;;1;N
20_a_40;25_a_30;C;menor_5;24000;3;ALQUILER;69000;PAGO_DEUDAS;15.83;1;N
20_a_40;menor_25;C;5_a_10;24000;3;ALQUILER;78000;PERSONAL;13.92;1;N
hasta_20;menor_25;P;NA;2000;3;PROPIA;18000;INVERSIONES;11.49;0;N
20_a_40;menor_25;P;menor_5;24000;2;ALQUILER;80000;SALUD;10.25;0;N
hasta_20;menor_25;C;menor_5;3500;4;PROPIA;18000;MEJORAS_HOGAR;7.49;1;N
20_a_40;menor_25;C;menor_5;4000;2;PROPIA;18000;EDUCACIÓN;5.99;1;N
20_a_40;menor_25;C;5_a_10;24000;2;ALQUILER;74700;PERSONAL;12.92;1;N
20_a_40;25_a_30;P;menor_5;24000;3;ALQUILER;88596;PERSONAL;11.58;0;N
20_a_40;25_a_30;P;5_a_10;24000;2;ALQUILER;95000;EDUCACIÓN;8.9;0;N
20_a_40;menor_25;C;5_a_10;24000;3;ALQUILER;83000;PAGO_DEUDAS;19.69;1;N
20_a_40;25_a_30;P;5_a_10;24000;4;ALQUILER;95000;INVERSIONES;6.54;0;N
20_a_40;menor_25;C;menor_5;4900;4;PROPIA;18000;MEJORAS_HOGAR;14.54;1;Y
20_a_40;menor_25;C;NA;5000;2;PROPIA;18000;EDUCACIÓN;11.11;1;N
20_a_40;25_a_30;P;5_a_10;24000;4;ALQUILER;100000;PERSONAL;12.73;0;N
20_a_40;menor_25;P;5_a_10;24000;4;ALQUILER;110000;INVERSIONES;15.62;0;N
20_a_40;menor_25;C;menor_5;6250;4;PROPIA;18000;MEJORAS_HOGAR;6.54;1;N
20_a_40;menor_25;C;5_a_10;24000;2;ALQUILER;98000;PAGO_DEUDAS;;1;Y
20_a_40;25_a_30;C;5_a_10;24000;4;ALQUILER;103872;PAGO_DEUDAS;20.03;1;N
20_a_40;menor_25;P;5_a_10;24000;4;ALQUILER;120000;EDUCACIÓN;9.91;0;N
20_a_40;menor_25;P;menor_5;24000;4;ALQUILER;120000;INVERSIONES;12.69;0;N
20_a_40;25_a_30;C;5_a_10;24000;3;ALQUILER;108000;EDUCACIÓN;20.16;1;N
hasta_20;menor_25;P;5_a_10;24000;4;ALQUILER;124080;PERSONAL;16.49;0;Y
hasta_20;menor_25;C;menor_5;2500;2;HIPOTECA;18000;SALUD;15.95;1;N
hasta_20;menor_25;P;5_a_10;24000;3;ALQUILER;130000;PAGO_DEUDAS;11.49;0;N
hasta_20;25_a_30;P;5_a_10;24000;2;ALQUILER;135000;PERSONAL;10.99;0;N
hasta_20;menor_25;P;5_a_10;24000;2;ALQUILER;135000;MEJORAS_HOGAR;13.79;0;N
hasta_20;menor_25;C;menor_5;24000;3;ALQUILER;114750;SALUD;20.03;1;Y
hasta_20;menor_25;P;menor_5;24000;4;ALQUILER;150000;EDUCACIÓN;7.49;0;N
hasta_20;menor_25;C;5_a_10;24000;2;ALQUILER;138000;PAGO_DEUDAS;16.0;1;Y
mayor_60;menor_25;C;5_a_10;13000;3;PROPIA;18000;PERSONAL;7.88;1;N
20_a_40;menor_25;C;menor_5;6250;4;PROPIA;18000;INVERSIONES;10.62;1;N
hasta_20;25_a_30;P;5_a_10;24000;4;ALQUILER;155000;PAGO_DEUDAS;10.99;0;N
hasta_20;25_a_30;C;menor_5;24000;2;ALQUILER;148000;EDUCACIÓN;18.3;1;N
hasta_20;25_a_30;P;menor_5;24000;2;ALQUILER;170000;PAGO_DEUDAS;;0;Y
hasta_20;menor_25;P;menor_5;2500;3;PROPIA;18000;PERSONAL;11.36;0;N
40_a_60;menor_25;C;5_a_10;23975;2;ALQUILER;43896;MEJORAS_HOGAR;;1;N
20_a_40;menor_25;P;5_a_10;23750;2;ALQUILER;120000;SALUD;13.47;0;N
40_a_60;menor_25;C;menor_5;23600;3;ALQUILER;54996;PERSONAL;11.89;1;N
40_a_60;menor_25;C;menor_5;10000;2;HIPOTECA;18000;PAGO_DEUDAS;12.18;1;N
20_a_40;25_a_30;P;5_a_10;23600;4;ALQUILER;102000;PAGO_DEUDAS;13.49;0;N
20_a_40;menor_25;C;menor_5;23575;4;ALQUILER;75000;PERSONAL;14.5;1;N
20_a_40;menor_25;C;menor_5;4000;2;PROPIA;18000;SALUD;;1;N
20_a_40;menor_25;C;menor_5;5400;2;PROPIA;18000;SALUD;15.31;1;Y
20_a_40;25_a_30;C;menor_5;4000;3;HIPOTECA;18000;SALUD;;1;N
hasta_20;menor_25;C;5_a_10;3375;2;PROPIA;18000;INVERSIONES;;1;N
20_a_40;menor_25;C;menor_5;23400;2;ALQUILER;66960;INVERSIONES;7.49;1;N
40_a_60;menor_25;C;5_a_10;23000;3;ALQUILER;43385;PERSONAL;;1;N
40_a_60;25_a_30;C;menor_5;23000;2;ALQUILER;56544;EDUCACIÓN;;1;N
20_a_40;menor_25;C;menor_5;23000;4;ALQUILER;60000;INVERSIONES;12.18;1;N
hasta_20;menor_25;P;menor_5;1200;4;HIPOTECA;18000;INVERSIONES;11.34;0;Y
20_a_40;25_a_30;C;5_a_10;23000;3;ALQUILER;63208;EDUCACIÓN;9.91;1;N
20_a_40;menor_25;C;menor_5;23000;4;ALQUILER;65000;MEJORAS_HOGAR;11.99;1;N
20_a_40;menor_25;C;5_a_10;23000;2;ALQUILER;68000;EDUCACIÓN;9.62;1;N
hasta_20;menor_25;C;menor_5;3000;3;PROPIA;18000;PAGO_DEUDAS;9.96;1;N
20_a_40;25_a_30;P;5_a_10;23000;2;ALQUILER;80000;INVERSIONES;;0;N
20_a_40;menor_25;C;menor_5;23000;2;ALQUILER;88000;INVERSIONES;14.54;1;N
20_a_40;menor_25;C;5_a_10;22750;4;ALQUILER;58600;SALUD;11.36;1;N
20_a_40;menor_25;C;5_a_10;22500;2;ALQUILER;70000;PAGO_DEUDAS;14.27;1;N
hasta_20;menor_25;C;menor_5;3000;3;PROPIA;18287;MEJORAS_HOGAR;11.99;1;N
20_a_40;25_a_30;C;menor_5;22500;2;ALQUILER;69846;EDUCACIÓN;18.99;1;Y
20_a_40;menor_25;C;menor_5;22400;4;ALQUILER;73000;INVERSIONES;16.7;1;Y
20_a_40;menor_25;C;5_a_10;5000;3;HIPOTECA;18500;PERSONAL;9.32;1;N
mayor_60;menor_25;C;menor_5;22250;3;ALQUILER;35000;PAGO_DEUDAS;12.69;1;N
40_a_60;25_a_30;C;5_a_10;22000;2;ALQUILER;43000;MEJORAS_HOGAR;13.11;1;N
40_a_60;25_a_30;C;5_a_10;22000;2;ALQUILER;52000;PERSONAL;10.74;1;N
20_a_40;menor_25;C;menor_5;4200;4;HIPOTECA;18701;PERSONAL;14.11;1;Y
20_a_40;menor_25;C;5_a_10;22000;3;ALQUILER;57000;EDUCACIÓN;9.63;1;N
20_a_40;25_a_30;C;menor_5;22000;2;ALQUILER;58000;SALUD;14.65;1;N
20_a_40;menor_25;C;5_a_10;22000;4;ALQUILER;60000;PAGO_DEUDAS;10.25;1;N
20_a_40;menor_25;C;menor_5;22000;2;ALQUILER;60000;INVERSIONES;14.26;1;Y
hasta_20;25_a_30;C;5_a_10;3000;2;HIPOTECA;18840;EDUCACIÓN;9.91;1;N
20_a_40;25_a_30;C;5_a_10;22000;3;ALQUILER;56000;SALUD;17.19;1;N
20_a_40;menor_25;C;menor_5;22000;4;ALQUILER;70000;EDUCACIÓN;11.36;1;N
20_a_40;menor_25;C;menor_5;22000;2;ALQUILER;66000;EDUCACIÓN;;1;N
20_a_40;menor_25;P;menor_5;22000;3;ALQUILER;74064;PAGO_DEUDAS;10.59;0;N
20_a_40;menor_25;P;5_a_10;22000;2;ALQUILER;76597;EDUCACIÓN;9.25;0;N
hasta_20;menor_25;C;5_a_10;3625;3;PROPIA;19000;SALUD;8.49;1;N
20_a_40;25_a_30;P;menor_5;22000;3;ALQUILER;77000;INVERSIONES;6.54;0;N
20_a_40;menor_25;C;5_a_10;6000;3;PROPIA;19000;SALUD;8.49;1;N
20_a_40;menor_25;P;menor_5;22000;4;ALQUILER;80000;SALUD;;0;N
20_a_40;25_a_30;P;mayor_10;22000;2;ALQUILER;82600;INVERSIONES;12.69;0;N
20_a_40;menor_25;C;menor_5;7400;2;PROPIA;19000;SALUD;13.85;1;N
20_a_40;25_a_30;C;menor_5;4000;3;PROPIA;19000;PAGO_DEUDAS;7.4;1;N
20_a_40;menor_25;P;menor_5;22000;4;ALQUILER;84000;PAGO_DEUDAS;11.71;0;N
20_a_40;25_a_30;C;5_a_10;22000;3;ALQUILER;77650;PERSONAL;11.48;1;N
20_a_40;25_a_30;C;menor_5;22000;2;ALQUILER;82000;EDUCACIÓN;17.51;1;N
hasta_20;menor_25;C;menor_5;3500;3;HIPOTECA;19012;PAGO_DEUDAS;14.61;1;N
20_a_40;menor_25;P;menor_5;22000;4;ALQUILER;99996;PAGO_DEUDAS;7.88;0;N
20_a_40;menor_25;P;menor_5;22000;3;ALQUILER;110000;PERSONAL;;0;N
20_a_40;menor_25;C;5_a_10;4950;2;HIPOTECA;19200;PERSONAL;11.71;1;N
20_a_40;25_a_30;C;5_a_10;21700;2;ALQUILER;57000;PERSONAL;11.99;1;N
40_a_60;menor_25;C;5_a_10;21600;2;ALQUILER;54000;INVERSIONES;13.49;1;N
20_a_40;menor_25;C;5_a_10;21600;4;ALQUILER;56000;SALUD;21.21;1;Y
20_a_40;25_a_30;C;menor_5;21600;3;ALQUILER;63000;PAGO_DEUDAS;14.35;1;Y
20_a_40;menor_25;P;menor_5;21600;3;ALQUILER;82000;PERSONAL;13.61;0;Y
20_a_40;menor_25;C;5_a_10;21600;3;ALQUILER;78000;PAGO_DEUDAS;11.26;1;N
hasta_20;menor_25;P;menor_5;2400;3;PROPIA;19200;INVERSIONES;10.59;0;N
hasta_20;menor_25;P;5_a_10;21600;2;ALQUILER;112140;SALUD;7.9;0;N
20_a_40;menor_25;C;NA;7000;4;HIPOTECA;19200;MEJORAS_HOGAR;5.99;1;N
hasta_20;25_a_30;C;5_a_10;3000;4;PROPIA;19200;EDUCACIÓN;11.99;1;N
20_a_40;menor_25;C;5_a_10;21500;3;ALQUILER;59000;SALUD;16.89;1;N
20_a_40;menor_25;C;5_a_10;21500;3;ALQUILER;70000;MEJORAS_HOGAR;9.99;1;N
hasta_20;menor_25;P;5_a_10;21500;3;ALQUILER;116000;EDUCACIÓN;15.33;0;Y
20_a_40;25_a_30;C;5_a_10;21450;4;ALQUILER;60000;EDUCACIÓN;7.29;1;N
mayor_60;menor_25;C;5_a_10;21250;3;ALQUILER;31000;PAGO_DEUDAS;12.42;1;N
40_a_60;25_a_30;C;5_a_10;21250;2;ALQUILER;47052;INVERSIONES;10.99;1;N
40_a_60;25_a_30;C;5_a_10;21250;2;ALQUILER;51060;INVERSIONES;6.91;1;N
20_a_40;menor_25;C;5_a_10;5000;2;HIPOTECA;19200;PAGO_DEUDAS;14.17;1;Y
40_a_60;menor_25;C;menor_5;21250;3;ALQUILER;53000;SALUD;10.25;1;N
40_a_60;25_a_30;C;menor_5;9250;2;PROPIA;19200;EDUCACIÓN;;1;N
20_a_40;menor_25;C;5_a_10;21250;3;ALQUILER;56000;INVERSIONES;15.95;1;Y
20_a_40;menor_25;C;5_a_10;21250;4;ALQUILER;65000;EDUCACIÓN;15.95;1;Y
40_a_60;menor_25;C;menor_5;21000;4;ALQUILER;35000;INVERSIONES;12.53;1;N
hasta_20;menor_25;C;5_a_10;1400;4;HIPOTECA;19200;MEJORAS_HOGAR;14.91;1;Y
hasta_20;menor_25;C;5_a_10;3000;4;HIPOTECA;19200;SALUD;;1;N
40_a_60;25_a_30;C;menor_5;21000;4;ALQUILER;40000;SALUD;6.54;1;N
hasta_20;25_a_30;P;menor_5;1000;3;PROPIA;19200;INVERSIONES;;0;N
